date,strategy,return,long_count,short_count,market_ret,cum_return
2023-06-02,long_short,-0.0018419832922518253,30,30,0.01283209,0.9862221970910756
2023-06-05,long_short,-0.004793216940015554,30,30,-0.0032852597,0.9814950201493593
2023-06-06,long_short,0.002976966556161642,30,30,-0.013306157,0.9844168979993831
2023-06-07,long_short,0.00106313347350806,30,30,-0.0046419203,0.9854634645555332
2023-06-08,long_short,-0.0017435166519135237,30,30,0.0050835693,0.9837452925952282
2023-06-09,long_short,-0.0004682166043979428,30,30,0.007978383,0.9832846867147368
2023-06-12,long_short,0.0014508499298244715,30,30,0.0027072567,0.9847112852334544
2023-06-13,long_short,-0.0041100517846643925,30,28,0.0047017336,0.9806640708582014
2023-06-14,long_short,0.0011834652395918965,30,28,0.00028599097,0.9818246526977789
2023-06-15,long_short,-0.0026058621030172397,30,28,0.01402059,0.9792661530435056
2023-06-16,long_short,-0.008883706294000149,30,28,0.008942536,0.9705666401562117
2023-06-19,long_short,-0.009407466277480125,30,28,-0.0027368253,0.961436067218895
2023-06-20,long_short,-0.006203758448426579,30,28,-0.002506208,0.9554715500942638
2023-06-21,long_short,0.003339965594932437,30,28,-0.016368406,0.9586627921985154
2023-06-26,long_short,0.004891620948910713,30,28,-0.011982129,0.9633522071957749
2023-06-27,long_short,0.001317327725701034,30,28,0.012779861,0.9646212577679291
2023-06-28,long_short,0.005142774898558855,30,28,-0.0012548796,0.9695820877589943
2023-06-29,long_short,-0.0037918449379503727,30,28,-0.0029863694,0.965905582827598
2023-06-30,long_short,0.0012907240144880328,30,28,0.00831175,0.9671523003590815
2023-07-03,long_short,0.005777133400319144,30,30,0.012157282,0.9727396682166815
2023-07-04,long_short,0.0002973165246658027,30,30,0.0025446257,0.9730288797942402
2023-07-05,long_short,0.0016227664891630411,30,30,-0.006500982,0.9746078784533582
2023-07-06,long_short,-0.0015339498640969396,30,30,-0.005319539,0.9731128788306568
2023-07-07,long_short,0.0016276835231110454,30,30,-0.0035128682,0.9746967986296566
2023-07-10,long_short,0.0012189166154712439,30,30,0.0052949395,0.975884872752553
2023-07-11,long_short,-0.0009623666410334408,30,30,0.0063623777,0.9749457137055267
2023-07-12,long_short,0.00544363260269165,30,30,-0.007396161,0.9802529599785086
2023-07-13,long_short,0.004274050239473581,30,30,0.014353492,0.9844426103768494
2023-07-14,long_short,-0.0012495999111949156,30,30,-0.00047214061,0.9832124509783461
2023-07-17,long_short,-0.0026481826789677143,30,30,-0.004871015,0.9806087247959199
2023-07-18,long_short,-4.321665983297862e-05,30,30,-0.0016048563,0.9805663461622312
2023-07-19,long_short,0.0008657832513563335,30,30,-0.0005874401,0.9814153040815821
2023-07-20,long_short,0.00527218310162425,30,30,-0.0091889575,0.9865895052634364
2023-07-21,long_short,0.004972783848643303,30,30,-0.00058391615,0.9914956016204514
2023-07-24,long_short,-0.0032526999711990356,30,30,-0.002902506,0.9882705639056166
2023-07-25,long_short,0.005959716625511646,30,30,0.023984581,0.9941603764158287
2023-07-26,long_short,0.004493700340390205,30,30,-0.0018839972,0.9986278352377309
2023-07-27,long_short,-0.0006482165190391243,30,30,-0.0027482123,0.9979805081785575
2023-07-28,long_short,0.0018368999008089304,30,30,0.019761981,0.99981369847504
2023-07-31,long_short,-0.007763666566461325,30,30,0.006629425,0.9920514782914993
2023-08-01,long_short,-0.0021626497618854046,30,30,-0.0018627757,0.9899060183981941
2023-08-02,long_short,0.004747283179312944,30,30,-0.006550377,0.9946053825884366
2023-08-03,long_short,0.007812416646629572,30,30,0.008108578,1.002375654236198
2023-08-04,long_short,0.003467116504907608,30,30,0.002912608,1.0058510074111178
2023-08-07,long_short,0.002646433422341943,30,30,-0.0077759465,1.0085129251350269
2023-08-08,long_short,0.001449133618734777,30,30,-0.002474614,1.0099743951197686
2023-08-09,long_short,0.0014406332047656178,30,30,-0.004336153,1.0114293977693412
2023-08-10,long_short,0.004430833738297224,30,30,0.004532545,1.0159108732688833
2023-08-11,long_short,-0.0050524000465520654,30,30,-0.021790236,1.0107780851254868
2023-08-14,long_short,-0.006794450338929892,30,30,-0.004061467,1.0039104036224231
2023-08-15,long_short,0.003477150108665228,30,30,-0.004402299,1.007401150791469
2023-08-16,long_short,0.0042586494237184525,30,30,-0.008871737,1.0116913191217405
2023-08-17,long_short,0.00017776669119484723,30,30,0.0038586676,1.0118711641400513
2023-08-18,long_short,-0.0008759834454394877,30,30,-0.012702656,1.0109847817513469
2023-08-21,long_short,-0.0032999839168041945,30,30,-0.014111296,1.0076485482314337
2023-08-22,long_short,0.0029661664739251137,30,30,0.0069608595,1.010637401572697
2023-08-23,long_short,-0.001413533347658813,30,30,-0.017853715,1.009208831903183
2023-08-24,long_short,0.004268099553883076,30,30,0.0045467457,1.0135162356684038
2023-08-25,long_short,0.0037488334346562624,30,30,-0.00737132,1.0173157392192445
2023-08-28,long_short,-0.00027666709502227604,30,30,0.011383404,1.0170342814289541
2023-08-29,long_short,0.00014306610682979226,30,30,0.013474493,1.0171797845641106
2023-08-30,long_short,-0.005614266265183687,30,30,0.0010019431,1.0114690664140054
